ID,X1 LIMIT_BAL,X2 SEX,X3 EDUCATION,X4 MARRIAGE,X5 AGE,X6 PAY_0,X7 PAY_2,X8 PAY_3,X9 PAY_4,X10 PAY_5,X11 PAY_6,X12 BILL_AMT1,X13 BILL_AMT2,X14 BILL_AMT3,X15 BILL_AMT4,X16 BILL_AMT5,X17 BILL_AMT6,X18 PAY_AMT1,X19 PAY_AMT2,X20 PAY_AMT3,X21 PAY_AMT4,X22 PAY_AMT5,X23 PAY_AMT6,Y default payment next month,RatioUso_12,RatioUso_13,RatioUso_14,RatioUso_15,RatioUso_16,RatioUso_17
10937,180000,2,2,1,29,2,2,2,2,2,2,113436,109439,111108,108476,104655,107338,1308,7623,3900,11,7700,0,1,0.6302,0.6079944444444444,0.6172666666666666,0.6026444444444444,0.5814166666666667,0.5963222222222222
10943,60000,2,3,1,42,0,0,2,0,0,0,1570,21835,20680,390,390,14290,20680,0,0,390,14290,2892,1,0.026166666666666668,0.36391666666666667,0.3446666666666667,0.0065,0.0065,0.23816666666666667
10949,180000,1,3,1,39,0,0,0,0,0,2,122187,123790,125258,125214,131276,114050,6000,6000,4400,9000,0,4000,1,0.6788166666666666,0.6877222222222222,0.6958777777777778,0.6956333333333333,0.7293111111111111,0.6336111111111111
10950,60000,2,1,2,24,0,0,0,0,0,0,18220,18743,17624,17457,21386,4340,1553,1200,349,5345,0,316,1,0.30366666666666664,0.31238333333333335,0.29373333333333335,0.29095,0.3564333333333333,0.07233333333333333
10959,320000,2,1,2,27,2,0,0,0,0,2,253197,258621,262825,268326,284625,290787,11000,10000,9876,20900,11000,0,1,0.791240625,0.808190625,0.821328125,0.83851875,0.889453125,0.908709375
10963,230000,2,2,1,46,0,0,0,0,0,0,4328,1518,1958,368,1613,1371,1518,1972,368,1613,1371,752,1,0.018817391304347827,0.0066,0.00851304347826087,0.0016,0.007013043478260869,0.005960869565217392
10964,60000,2,1,2,28,2,2,2,2,2,2,22343,24678,25079,24380,26022,26542,3000,1100,0,2200,1100,1000,1,0.37238333333333334,0.4113,0.4179833333333333,0.4063333333333333,0.4337,0.4423666666666667
10971,60000,1,2,1,37,0,0,0,0,0,0,54770,58257,59675,60646,60071,60066,5000,3000,2500,2500,3000,2500,1,0.9128333333333334,0.97095,0.9945833333333334,1.0107666666666666,1.0011833333333333,1.0011
10978,90000,2,2,1,34,2,0,0,0,0,0,49530,18717,3053,3537,46816,47398,1449,1213,1087,47698,1740,1888,1,0.5503333333333333,0.20796666666666666,0.03392222222222222,0.0393,0.5201777777777777,0.5266444444444445
10980,50000,1,2,1,44,1,2,2,2,0,0,49615,48552,50175,12790,12743,17305,0,3056,0,2000,5000,3000,1,0.9923,0.97104,1.0035,0.2558,0.25486,0.3461
10995,230000,2,1,2,32,1,2,2,2,0,0,205498,210424,212979,207759,212014,225246,10000,7598,0,8000,17000,0,1,0.8934695652173913,0.9148869565217391,0.925995652173913,0.9033,0.9218,0.9793304347826087
11006,20000,1,2,1,35,0,0,0,0,0,0,20139,19067,19787,19682,7468,2312,1480,1200,394,210,5546,0,1,1.00695,0.95335,0.98935,0.9841,0.3734,0.1156
11020,360000,2,2,1,37,0,0,0,0,0,0,725,1172,1619,1266,1212,1324,1002,1002,202,501,502,501,1,0.002013888888888889,0.0032555555555555554,0.004497222222222222,0.0035166666666666666,0.0033666666666666667,0.0036777777777777776
11027,50000,1,1,2,25,0,0,0,0,0,0,40181,66569,19281,18679,12980,8592,1500,2400,5700,8000,3062,1000,1,0.80362,1.33138,0.38562,0.37358,0.2596,0.17184
11029,210000,1,2,2,24,0,0,0,0,0,0,40985,41028,42041,42842,43757,45403,1987,2000,1800,1757,2533,2030,1,0.19516666666666665,0.19537142857142858,0.2001952380952381,0.2040095238095238,0.20836666666666667,0.2162047619047619
11031,20000,1,2,2,24,0,0,2,2,0,0,17196,20609,20654,19118,18104,19846,4007,700,0,1000,2000,800,1,0.8598,1.03045,1.0327,0.9559,0.9052,0.9923
11034,30000,2,1,2,22,1,2,2,0,0,0,25229,25533,24441,24441,11255,0,1000,0,0,0,0,0,1,0.8409666666666666,0.8511,0.8147,0.8147,0.37516666666666665,0.0
11035,30000,2,3,1,38,2,2,0,0,2,2,5685,5448,7347,8024,7751,9607,0,2000,800,0,2000,0,1,0.1895,0.1816,0.2449,0.2674666666666667,0.2583666666666667,0.3202333333333333
11037,20000,1,2,1,33,1,2,0,0,3,2,18139,17559,18662,21345,20721,20836,0,1400,3000,0,600,0,1,0.90695,0.87795,0.9331,1.06725,1.03605,1.0418
11041,400000,2,1,2,32,1,2,2,2,2,2,29864,29104,31379,27969,9513,1346,0,3000,0,1000,0,10025,1,0.07466,0.07276,0.0784475,0.0699225,0.0237825,0.003365
11044,120000,1,1,1,34,2,2,2,2,2,0,118096,120455,116061,116959,112050,111153,12000,0,9500,0,4100,5000,1,0.9841333333333333,1.0037916666666666,0.967175,0.9746583333333333,0.93375,0.926275
11045,220000,2,1,1,43,0,3,2,0,0,0,1090,1257,1090,1090,1090,0,167,0,0,0,0,0,1,0.0049545454545454545,0.0057136363636363634,0.0049545454545454545,0.0049545454545454545,0.0049545454545454545,0.0
11053,130000,1,2,1,53,2,2,2,0,0,0,109994,125138,114344,96995,100086,92344,17100,17,4000,5000,4000,4000,1,0.8461076923076923,0.9626,0.8795692307692308,0.7461153846153846,0.7698923076923077,0.7103384615384616
11056,50000,2,2,2,32,0,0,0,0,0,0,49138,49718,49437,40186,19179,16043,2250,1900,1800,700,1000,1000,1,0.98276,0.99436,0.98874,0.80372,0.38358,0.32086
11057,220000,2,1,2,27,0,0,0,0,0,0,3352,3352,3352,3352,3352,3352,3352,3352,3352,3352,3352,3352,1,0.015236363636363636,0.015236363636363636,0.015236363636363636,0.015236363636363636,0.015236363636363636,0.015236363636363636
11062,70000,1,2,1,45,0,0,0,0,0,0,31218,32321,41713,42233,43288,46001,1608,10000,1511,1735,3600,0,1,0.4459714285714286,0.46172857142857143,0.5959,0.6033285714285714,0.6184,0.6571571428571429
11063,120000,2,1,1,32,0,0,0,0,0,2,3556,326,326,476,802,326,652,326,476,802,0,326,1,0.029633333333333334,0.0027166666666666667,0.0027166666666666667,0.003966666666666667,0.006683333333333334,0.0027166666666666667
11064,80000,2,3,1,52,1,0,0,0,0,0,0,2583,3001,21306,5051,2450,2583,3001,21306,5051,2450,0,1,0.0,0.0322875,0.0375125,0.266325,0.0631375,0.030625
11073,80000,1,2,2,27,2,0,0,0,0,3,56789,58276,60102,61423,72197,71003,2400,3000,2500,11576,39,38,1,0.7098625,0.72845,0.751275,0.7677875,0.9024625,0.8875375
11075,260000,2,2,1,43,2,2,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,1,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616
11079,470000,1,3,2,37,2,0,0,0,0,0,499024,494290,470617,398523,389927,381295,20600,19000,14000,13600,13600,13500,1,1.0617531914893616,1.0516808510638298,1.0013127659574468,0.8479212765957447,0.829631914893617,0.8112659574468085
11090,240000,1,2,1,41,0,0,0,0,0,0,22165,21292,16469,13737,9071,177268,7002,3002,5002,3009,177004,5452,1,0.09235416666666667,0.08871666666666667,0.06862083333333334,0.0572375,0.037795833333333334,0.7386166666666667
11096,220000,2,3,1,37,0,0,2,0,0,0,200,400,200,200,350,350,400,0,200,350,350,200,1,0.0009090909090909091,0.0018181818181818182,0.0009090909090909091,0.0009090909090909091,0.001590909090909091,0.001590909090909091
11106,490000,1,1,1,45,0,0,0,0,0,0,9763,7059,5606,3136,3353,12336,7059,6000,3136,3353,12336,1493,1,0.019924489795918366,0.014406122448979592,0.011440816326530613,0.0064,0.006842857142857143,0.02517551020408163
11114,90000,2,2,1,37,0,0,0,0,0,0,85220,86745,71536,72964,64487,65845,3000,3000,2411,2294,2383,2285,1,0.9468888888888889,0.9638333333333333,0.7948444444444445,0.8107111111111112,0.7165222222222222,0.7316111111111111
11116,270000,2,1,2,31,0,0,0,0,0,0,167428,168827,148031,92943,94464,92899,6155,5382,3270,3377,3329,3553,1,0.6201037037037037,0.6252851851851852,0.548262962962963,0.34423333333333334,0.34986666666666666,0.34407037037037036
11127,50000,2,2,2,31,0,0,0,0,0,0,422,1334,3962,0,660,1840,1532,3962,0,660,1840,0,1,0.00844,0.02668,0.07924,0.0,0.0132,0.0368
11132,150000,2,2,2,23,0,0,0,0,0,0,146480,147880,146958,147218,146817,103651,6380,4570,4500,5000,3300,1300,1,0.9765333333333334,0.9858666666666667,0.97972,0.9814533333333333,0.97878,0.6910066666666667
11148,500000,2,1,2,41,0,0,0,0,0,0,2345,3595,1537,360,0,785,3595,1537,363,0,785,0,1,0.00469,0.00719,0.003074,0.00072,0.0,0.00157
11152,10000,1,2,1,58,2,2,2,2,2,0,8857,9964,9654,10348,10044,10009,1400,0,1000,0,515,344,1,0.8857,0.9964,0.9654,1.0348,1.0044,1.0009
11172,70000,1,2,1,37,0,0,0,2,2,2,67573,68884,70511,48772,27026,26056,3000,3500,0,2200,0,1000,1,0.9653285714285714,0.9840571428571429,1.0073,0.6967428571428571,0.3860857142857143,0.3722285714285714
11180,140000,2,1,1,33,0,0,0,0,0,0,55222,54293,53294,51558,52800,51806,2510,2450,1676,1900,1826,3968,1,0.39444285714285715,0.38780714285714285,0.38067142857142855,0.3682714285714286,0.37714285714285717,0.3700428571428571
11187,180000,1,2,2,30,0,0,0,2,0,0,40735,36337,36882,34000,34798,35488,1581,4626,0,1500,1419,1400,1,0.22630555555555557,0.20187222222222223,0.2049,0.18888888888888888,0.19332222222222223,0.19715555555555556
11206,130000,2,3,1,32,0,0,0,0,0,0,326,326,4058,5732,7406,4124,326,4058,2000,2000,4124,326,1,0.0025076923076923076,0.0025076923076923076,0.031215384615384617,0.044092307692307695,0.05696923076923077,0.03172307692307692
11207,200000,1,2,1,28,2,2,7,7,7,7,2443,2443,2443,2443,2443,2443,0,0,0,0,0,0,1,0.012215,0.012215,0.012215,0.012215,0.012215,0.012215
11212,130000,1,2,2,26,2,2,0,0,0,0,134836,128038,126862,97925,100484,54125,0,5000,3500,4055,10000,50000,1,1.0372,0.9849076923076923,0.9758615384615384,0.7532692307692308,0.7729538461538461,0.41634615384615387
11213,130000,2,3,1,57,0,0,0,0,0,0,125824,80801,81929,41671,42034,32219,4000,4000,3000,2500,1500,2000,1,0.9678769230769231,0.6215461538461539,0.6302230769230769,0.32054615384615387,0.3233384615384615,0.24783846153846154
11218,30000,2,2,1,31,0,2,2,3,2,2,699,309,-471,1479,1320,930,0,0,1950,0,390,0,1,0.0233,0.0103,-0.0157,0.0493,0.044,0.031
11225,50000,1,3,2,46,0,0,0,0,0,0,50297,46613,46666,20162,19864,19680,1852,4050,676,730,866,3000,1,1.00594,0.93226,0.93332,0.40324,0.39728,0.3936
11246,500000,1,1,1,40,2,2,2,0,0,2,267116,271396,265433,270868,285667,290318,10100,0,9932,19502,9600,10031,1,0.534232,0.542792,0.530866,0.541736,0.571334,0.580636
11249,60000,2,2,1,48,0,0,0,0,0,0,46578,39085,18628,19002,19715,18900,1308,1290,664,1003,693,759,1,0.7763,0.6514166666666666,0.31046666666666667,0.3167,0.32858333333333334,0.315
11251,150000,2,2,1,25,0,0,0,0,0,0,147476,140352,110722,98874,65258,58027,6640,4100,4000,2675,2500,1500,1,0.9831733333333333,0.93568,0.7381466666666666,0.65916,0.43505333333333335,0.38684666666666667
11259,250000,1,2,1,38,2,0,0,0,0,0,67788,22453,13683,22970,5409,4490,5080,5028,15127,8028,5021,6032,1,0.271152,0.089812,0.054732,0.09188,0.021636,0.01796
11267,70000,2,2,1,34,2,2,2,2,2,2,16965,17398,18310,18611,18966,19403,1000,1500,900,800,900,2000,1,0.24235714285714285,0.24854285714285715,0.26157142857142857,0.2658714285714286,0.27094285714285715,0.2771857142857143
11277,100000,1,2,1,42,0,0,0,0,0,0,100699,94528,89010,81545,75592,68715,3368,3995,2800,3267,2919,334,1,1.00699,0.94528,0.8901,0.81545,0.75592,0.68715
11283,50000,1,3,1,47,1,2,0,0,0,0,66978,65198,48951,17744,36230,37128,0,2600,635,657,750,501,1,1.33956,1.30396,0.97902,0.35488,0.7246,0.74256
11294,120000,2,1,2,33,2,0,0,0,0,0,18653,19844,20908,21560,22214,22845,1500,1400,1000,1000,1000,2000,1,0.15544166666666667,0.16536666666666666,0.17423333333333332,0.17966666666666667,0.18511666666666668,0.190375
11296,130000,2,1,2,30,3,2,2,0,0,0,8830,9533,10220,10353,10636,10711,1000,1000,600,600,400,600,1,0.06792307692307692,0.07333076923076923,0.07861538461538461,0.07963846153846153,0.08181538461538461,0.0823923076923077
11297,60000,2,2,2,29,0,0,0,0,0,0,54932,85672,41483,19394,18893,19043,1900,1572,1000,700,668,6000,1,0.9155333333333333,1.4278666666666666,0.6913833333333333,0.3232333333333333,0.31488333333333335,0.31738333333333335
11300,260000,2,3,1,41,0,0,0,2,2,0,137614,137133,134970,88806,86858,89970,5700,9000,4500,0,5000,3700,1,0.5292846153846154,0.5274346153846153,0.5191153846153846,0.34156153846153847,0.3340692307692308,0.3460384615384615
11302,20000,1,2,2,43,0,0,0,0,0,0,54,54,54,54,54,54,0,0,0,0,0,2966,1,0.0027,0.0027,0.0027,0.0027,0.0027,0.0027
11303,80000,1,1,1,34,0,0,2,2,2,0,73839,78934,76649,81845,80021,82334,6700,0,7500,0,4200,3000,1,0.9229875,0.986675,0.9581125,1.0230625,1.0002625,1.029175
11304,210000,2,1,2,30,0,0,0,0,0,0,1993,2722,2753,291,582,291,1062,1000,0,582,0,2682,1,0.00949047619047619,0.012961904761904761,0.013109523809523809,0.0013857142857142857,0.0027714285714285714,0.0013857142857142857
11306,50000,1,2,1,31,0,0,0,0,0,0,51319,52214,50260,32502,27697,25940,5000,2300,1100,1000,1000,1500,1,1.02638,1.04428,1.0052,0.65004,0.55394,0.5188
11315,50000,1,3,2,30,2,0,0,0,0,0,50110,50322,27078,19107,19506,20024,1500,1620,1000,707,841,657,1,1.0022,1.00644,0.54156,0.38214,0.39012,0.40048
11325,70000,1,2,2,29,0,0,0,0,0,0,34449,35009,21307,8840,8131,7535,1600,1300,500,1000,1000,1500,1,0.4921285714285714,0.5001285714285715,0.30438571428571426,0.12628571428571428,0.11615714285714286,0.10764285714285714
11334,20000,2,1,2,24,2,2,0,0,0,2,14750,14229,16438,16770,17995,17556,0,2773,605,1500,0,1456,1,0.7375,0.71145,0.8219,0.8385,0.89975,0.8778
11335,210000,2,3,1,42,1,0,0,0,0,0,0,1200,12466,16870,17741,13049,1200,12466,6004,6000,7282,9731,1,0.0,0.005714285714285714,0.05936190476190476,0.08033333333333334,0.08448095238095238,0.062138095238095235
11339,50000,2,2,2,25,0,2,0,0,0,0,6806,6552,7561,7712,7936,47743,0,1125,276,348,40000,1151,1,0.13612,0.13104,0.15122,0.15424,0.15872,0.95486
11341,170000,2,2,2,56,0,0,0,0,0,0,4767,0,451,0,424,1482,0,451,0,424,1482,688,1,0.028041176470588236,0.0,0.0026529411764705884,0.0,0.0024941176470588237,0.00871764705882353
11343,20000,1,2,1,41,2,2,3,2,2,2,17213,19041,18449,17857,18735,19277,2400,0,0,1320,1000,0,1,0.86065,0.95205,0.92245,0.89285,0.93675,0.96385
11344,50000,1,2,2,27,2,0,0,0,0,2,41932,38411,30659,30963,30505,28696,1600,1712,1016,2500,0,2848,1,0.83864,0.76822,0.61318,0.61926,0.6101,0.57392
11346,20000,2,2,1,28,2,2,2,0,0,0,20574,21041,19055,15335,10812,6483,1100,0,550,288,400,0,1,1.0287,1.05205,0.95275,0.76675,0.5406,0.32415
11360,90000,2,1,2,42,2,0,0,0,0,0,88346,85975,86302,67592,69518,68228,3500,3500,3000,3000,3000,2800,1,0.9816222222222222,0.9552777777777778,0.9589111111111112,0.7510222222222223,0.7724222222222222,0.7580888888888889
11362,130000,1,1,1,29,1,2,0,0,0,0,162757,143233,130477,99119,101535,89883,5,6000,5000,5000,100207,1622,1,1.251976923076923,1.1017923076923077,1.0036692307692308,0.7624538461538461,0.7810384615384616,0.6914076923076923
11382,360000,2,2,1,46,0,0,0,0,0,0,6402,13301,3762,7483,6399,9145,13389,3785,7527,6418,9187,15762,1,0.017783333333333335,0.03694722222222222,0.01045,0.020786111111111113,0.017775,0.025402777777777778
11388,200000,2,1,1,35,0,2,0,0,0,0,1972,582,1891,0,1908,290,0,1891,0,1908,290,3100,1,0.00986,0.00291,0.009455,0.0,0.00954,0.00145
11389,10000,1,3,2,41,2,2,2,0,0,2,3983,4764,5528,7420,8298,8019,1000,1000,2000,1000,0,1390,1,0.3983,0.4764,0.5528,0.742,0.8298,0.8019
11393,140000,1,2,1,37,0,2,0,0,0,0,2081,991,1982,991,1091,1420,0,1982,0,1091,1420,7351,1,0.014864285714285714,0.007078571428571429,0.014157142857142858,0.007078571428571429,0.007792857142857143,0.010142857142857143
11399,140000,1,1,2,43,0,0,0,0,0,0,138859,141393,135784,136258,137747,138593,5100,4779,6000,6000,6000,5200,1,0.99185,1.00995,0.9698857142857142,0.9732714285714286,0.9839071428571429,0.98995
11418,130000,1,3,2,24,1,2,0,0,0,0,101767,41823,33740,17009,11580,0,12,1407,347,11,0,0,1,0.782823076923077,0.3217153846153846,0.25953846153846155,0.13083846153846154,0.08907692307692308,0.0
11425,40000,2,3,1,39,0,0,2,2,2,2,34378,37584,38072,37160,39628,40428,3768,1400,0,3081,1600,0,1,0.85945,0.9396,0.9518,0.929,0.9907,1.0107
11428,120000,1,2,1,27,2,3,2,0,0,3,110162,107008,103800,106075,115747,113999,0,0,4000,11000,0,0,1,0.9180166666666667,0.8917333333333334,0.865,0.8839583333333333,0.9645583333333333,0.9499916666666667
11432,80000,2,2,1,49,0,0,0,0,0,0,79545,80932,22320,22765,23393,23470,3708,1364,809,989,930,1216,1,0.9943125,1.01165,0.279,0.2845625,0.2924125,0.293375
11433,80000,2,2,1,31,0,0,0,0,0,0,3601,-876,6440,2802,1290,4547,9,9242,0,1290,4547,1850,1,0.0450125,-0.01095,0.0805,0.035025,0.016125,0.0568375
11436,20000,2,2,2,23,1,2,2,2,2,2,6218,6959,8635,8350,9063,8771,1000,1800,0,1000,0,1000,1,0.3109,0.34795,0.43175,0.4175,0.45315,0.43855
11437,200000,2,2,1,43,2,2,2,2,0,0,150,150,150,150,2500,0,0,0,0,2500,0,0,1,0.00075,0.00075,0.00075,0.00075,0.0125,0.0
11441,230000,2,2,2,29,2,2,2,0,0,0,232044,236365,229553,190525,192974,186407,9500,0,6829,7300,7000,7000,1,1.008886956521739,1.0276739130434782,0.9980565217391304,0.8283695652173914,0.8390173913043478,0.8104652173913044
11443,50000,1,3,1,54,2,2,2,0,0,0,18691,21072,20039,20042,20097,20288,3000,0,700,750,900,692,1,0.37382,0.42144,0.40078,0.40084,0.40194,0.40576
11452,50000,2,3,1,47,1,3,2,2,2,5,28164,27432,28668,29191,35551,34420,0,2000,1300,7000,0,0,1,0.56328,0.54864,0.57336,0.58382,0.71102,0.6884
11453,50000,1,2,2,39,1,2,0,0,0,0,50468,48621,49987,19663,16769,16550,0,2600,650,752,596,578,1,1.00936,0.97242,0.99974,0.39326,0.33538,0.331
11462,210000,2,1,2,46,0,0,0,0,0,0,15655,3918,29881,24247,21664,1556,4854,30366,0,433,1556,14047,1,0.07454761904761904,0.018657142857142858,0.1422904761904762,0.11546190476190477,0.10316190476190476,0.007409523809523809
11465,30000,2,2,1,22,2,2,0,0,0,2,28574,14220,14188,7058,7976,7734,0,1230,1000,1000,0,2000,1,0.9524666666666667,0.474,0.4729333333333333,0.23526666666666668,0.26586666666666664,0.2578
11468,20000,1,3,1,45,0,2,0,0,0,0,1340,950,1560,1170,780,780,0,1000,0,0,0,0,1,0.067,0.0475,0.078,0.0585,0.039,0.039
11472,20000,2,2,2,23,2,0,0,0,0,0,16235,17857,18862,18931,19624,20049,2200,1610,679,1000,900,599,1,0.81175,0.89285,0.9431,0.94655,0.9812,1.00245
11473,20000,1,1,2,29,3,2,2,2,0,0,16330,15784,18200,17613,18371,19865,0,3000,0,1200,1800,0,1,0.8165,0.7892,0.91,0.88065,0.91855,0.99325
11474,70000,1,2,1,26,0,0,0,0,0,0,66866,27072,26744,28087,27393,26646,2000,1396,3000,980,955,941,1,0.9552285714285714,0.38674285714285717,0.3820571428571429,0.4012428571428571,0.3913285714285714,0.38065714285714286
11478,50000,1,2,2,28,1,2,2,2,0,0,9500,7913,9572,9281,8835,9038,0,1800,0,400,350,400,1,0.19,0.15826,0.19144,0.18562,0.1767,0.18076
11485,30000,2,1,2,23,2,2,2,2,2,2,25487,26513,27026,27871,29017,28403,1738,1251,1596,1742,0,1374,1,0.8495666666666667,0.8837666666666667,0.9008666666666667,0.9290333333333334,0.9672333333333333,0.9467666666666666
11498,250000,1,1,1,42,1,1,1,1,2,2,352016,341600,321232,307354,285901,272322,15210,8273,8100,100,8942,254000,1,1.408064,1.3664,1.284928,1.229416,1.143604,1.089288
11503,360000,2,1,2,43,1,0,0,0,0,0,0,10121,390,2809,390,390,10121,780,2809,390,390,390,1,0.0,0.02811388888888889,0.0010833333333333333,0.007802777777777777,0.0010833333333333333,0.0010833333333333333
11517,100000,1,2,1,35,4,4,3,2,2,2,82348,82156,83318,81380,83710,88057,1700,3100,0,3800,5900,3200,1,0.82348,0.82156,0.83318,0.8138,0.8371,0.88057
11520,10000,1,1,3,46,0,0,0,0,0,0,6772,7790,8799,8974,9162,9375,1128,1137,312,323,356,268,1,0.6772,0.779,0.8799,0.8974,0.9162,0.9375
11544,260000,1,1,1,36,0,0,0,0,0,0,239206,212271,191813,193555,197090,200841,9029,9000,7100,7509,8000,6888,1,0.9200230769230769,0.8164269230769231,0.7377423076923076,0.7444423076923077,0.7580384615384615,0.7724653846153846
11545,300000,2,2,1,34,0,0,0,0,0,0,1000,1000,1000,1000,2000,1000,1000,1000,1000,2000,1000,1000,1,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.006666666666666667,0.0033333333333333335
11550,80000,1,1,2,39,0,0,0,0,0,0,49171,50376,51536,52782,53781,55389,2000,2000,2100,2000,2500,2500,1,0.6146375,0.6297,0.6442,0.659775,0.6722625,0.6923625
11555,150000,1,1,1,42,8,7,6,5,4,3,161569,159190,155821,153075,151269,149723,0,0,0,0,0,15,1,1.0771266666666666,1.0612666666666666,1.0388066666666667,1.0205,1.00846,0.9981533333333333
11560,240000,2,2,1,28,1,2,2,2,0,0,210333,206332,214981,194817,186895,168541,0,12014,0,5307,5001,4505,1,0.8763875,0.8597166666666667,0.8957541666666666,0.8117375,0.7787291666666667,0.7022541666666666
11569,430000,1,2,1,46,0,0,0,0,0,0,52930,960,354716,361373,368484,365148,510,358689,15066,14126,13065,12908,1,0.12309302325581395,0.0022325581395348836,0.8249209302325582,0.8404023255813954,0.8569395348837209,0.8491813953488372
11577,20000,1,2,1,31,0,0,0,0,0,0,836,390,780,390,390,0,390,780,0,390,0,780,1,0.0418,0.0195,0.039,0.0195,0.0195,0.0
11579,280000,2,2,1,30,0,0,0,0,0,0,71770,74066,75907,77723,79550,81801,4000,3000,3000,3000,3500,4000,1,0.2563214285714286,0.2645214285714286,0.27109642857142857,0.27758214285714283,0.28410714285714284,0.2921464285714286
11582,80000,1,3,1,27,2,0,0,0,0,0,40846,3099,1950,1170,780,780,1149,1000,0,0,0,2440,1,0.510575,0.0387375,0.024375,0.014625,0.00975,0.00975
11586,90000,2,2,1,47,2,2,2,0,0,2,61066,62999,61388,64376,67347,74960,3500,0,4000,4000,8900,0,1,0.6785111111111111,0.6999888888888889,0.6820888888888889,0.7152888888888889,0.7483,0.8328888888888889
11590,30000,1,2,2,26,1,2,2,2,2,2,17989,17417,19807,20186,19725,22225,0,3000,1000,0,3000,0,1,0.5996333333333334,0.5805666666666667,0.6602333333333333,0.6728666666666666,0.6575,0.7408333333333333
11602,150000,2,3,1,35,0,0,0,0,0,0,89604,97129,98795,98925,100017,99607,10000,4275,3550,3750,3600,3100,1,0.59736,0.6475266666666667,0.6586333333333333,0.6595,0.66678,0.6640466666666667
11617,30000,2,3,2,52,3,2,2,2,2,2,26494,26675,29111,28325,28840,5450,900,3974,0,600,0,0,1,0.8831333333333333,0.8891666666666667,0.9703666666666667,0.9441666666666667,0.9613333333333334,0.18166666666666667
11618,110000,1,1,2,32,0,0,0,2,2,2,112380,113369,113214,108350,109072,106848,6200,9900,0,8007,0,5000,1,1.0216363636363637,1.0306272727272727,1.0292181818181818,0.985,0.9915636363636363,0.9713454545454545
11622,90000,2,2,1,38,0,0,0,0,0,0,92481,90698,80720,69788,63868,40136,3507,3328,2100,2542,3000,93245,1,1.0275666666666667,1.0077555555555555,0.8968888888888888,0.7754222222222222,0.7096444444444444,0.44595555555555555
11623,90000,2,2,2,25,0,0,0,2,3,2,23662,25970,28531,30072,29323,28709,3000,3000,2300,0,0,4860,1,0.2629111111111111,0.28855555555555557,0.31701111111111113,0.33413333333333334,0.3258111111111111,0.3189888888888889
11626,140000,1,2,2,28,2,2,2,2,2,2,12642,13740,13818,13994,14222,14537,1600,600,700,600,700,600,1,0.0903,0.09814285714285714,0.0987,0.09995714285714286,0.10158571428571428,0.10383571428571428
11637,50000,1,2,2,27,0,0,0,0,0,0,48603,48338,45090,19031,19534,19301,1963,1972,672,800,700,1000,1,0.97206,0.96676,0.9018,0.38062,0.39068,0.38602
11640,30000,2,3,2,24,1,2,0,0,0,0,18103,18418,19270,19810,19583,20231,900,1215,755,639,1200,243,1,0.6034333333333334,0.6139333333333333,0.6423333333333333,0.6603333333333333,0.6527666666666667,0.6743666666666667
11642,20000,1,1,2,39,2,0,0,0,0,0,16869,17895,18939,19150,19549,20073,1606,1650,823,857,1000,400,1,0.84345,0.89475,0.94695,0.9575,0.97745,1.00365
11644,80000,2,1,1,34,0,2,2,2,2,3,4269,4057,5326,5092,6008,5618,0,1500,0,1000,0,1000,1,0.0533625,0.0507125,0.066575,0.06365,0.0751,0.070225
11654,30000,2,1,2,23,1,2,0,0,0,0,10764,10454,11862,12104,12351,8000,0,2000,242,247,2000,0,1,0.3588,0.34846666666666665,0.3954,0.40346666666666664,0.4117,0.26666666666666666
